locus_tag	ftype	length_bp	gene	EC_number	COG	product
R7A_01433	CDS	987			COG1840	Uncharacterized protein HI_0131
R7A_01434	CDS	2787	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
R7A_01435	CDS	1221				hypothetical protein
R7A_01436	CDS	1026				hypothetical protein
R7A_01437	CDS	690	yieH_4	3.1.3.-	COG0637	6-phosphogluconate phosphatase
R7A_01438	CDS	642				hypothetical protein
R7A_01439	CDS	438				hypothetical protein
R7A_01440	CDS	762				hypothetical protein
R7A_01441	CDS	1005	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
R7A_01442	CDS	381	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
R7A_01443	CDS	1983	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
R7A_01444	CDS	291				hypothetical protein
R7A_01445	CDS	795				hypothetical protein
R7A_01446	CDS	1026	deoR_1		COG2390	Deoxyribonucleoside regulator
R7A_01447	CDS	852				hypothetical protein
R7A_01448	CDS	1275	PSK	2.7.1.47	COG1070	D-ribulose kinase
R7A_01449	CDS	1044				hypothetical protein
R7A_01450	CDS	783	ulaR_1		COG1349	HTH-type transcriptional regulator UlaR
R7A_01451	CDS	1380				hypothetical protein
R7A_01452	CDS	1545	rbsA_2	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
R7A_01453	CDS	993	rbsC_3		COG1172	Ribose import permease protein RbsC
R7A_01454	CDS	939	thpA		COG1879	D-threitol-binding protein
R7A_01455	CDS	894		5.1.3.31	COG1082	L-ribulose 3-epimerase
R7A_01456	CDS	354				hypothetical protein
R7A_01457	CDS	927				hypothetical protein
R7A_01458	CDS	1506	abfA	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
R7A_01459	CDS	1275				hypothetical protein
R7A_01460	CDS	885	araP_1		COG1175	L-arabinose transport system permease protein AraP
R7A_01461	CDS	843	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
R7A_01462	CDS	1086	ugpC_4	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R7A_01463	CDS	1509	mco	1.-.-.-		Multicopper oxidase mco
R7A_01464	CDS	435	yqaA		COG1238	Inner membrane protein YqaA
R7A_01465	CDS	3834				hypothetical protein
R7A_01466	CDS	369				hypothetical protein
R7A_01467	CDS	495				hypothetical protein
R7A_01468	CDS	1695				hypothetical protein
R7A_01469	tRNA	77				tRNA-Arg(cct)
R7A_01470	CDS	1164	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
R7A_01471	CDS	1170				hypothetical protein
R7A_01472	CDS	1128	yjiA_1		COG0523	Uncharacterized GTP-binding protein YjiA
R7A_01473	CDS	240	tusA		COG0425	Sulfur carrier protein TusA
R7A_01474	CDS	1332				hypothetical protein
R7A_01475	CDS	951	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
R7A_01476	CDS	918	xerD_1			Tyrosine recombinase XerD
R7A_01477	CDS	153				hypothetical protein
R7A_01478	CDS	684	aroK	2.7.1.71		Shikimate kinase
R7A_01479	CDS	1137	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
R7A_01480	CDS	891	yfjD		COG4536	UPF0053 inner membrane protein YfjD
R7A_01481	CDS	801				hypothetical protein
R7A_01482	CDS	1554	ilvX	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvX
R7A_01483	CDS	303	bolA		COG0271	DNA-binding transcriptional regulator BolA
R7A_01484	CDS	630	dnaJ_2			Chaperone protein DnaJ
R7A_01485	CDS	1005	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
R7A_01486	CDS	387				hypothetical protein
R7A_01487	CDS	1899	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
R7A_01488	CDS	1029				hypothetical protein
R7A_01489	CDS	369				hypothetical protein
R7A_01490	CDS	486				hypothetical protein
R7A_01491	CDS	936	pgrR_2			HTH-type transcriptional regulator PgrR
R7A_01492	CDS	792				hypothetical protein
R7A_01493	CDS	681	speE	2.5.1.16		Polyamine aminopropyltransferase
R7A_01494	CDS	681	yhhQ		COG1738	Queuosine precursor transporter
R7A_01495	CDS	96				hypothetical protein
R7A_01496	CDS	297	rpmB		COG0227	50S ribosomal protein L28
R7A_01497	CDS	789				hypothetical protein
R7A_01498	CDS	915	yddG		COG0697	Aromatic amino acid exporter YddG
R7A_01499	CDS	675				hypothetical protein
R7A_01500	CDS	453				hypothetical protein
R7A_01501	CDS	768	gloB_2	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
R7A_01502	CDS	789				hypothetical protein
R7A_01503	CDS	1821	yddA		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
R7A_01504	CDS	804				hypothetical protein
R7A_01505	CDS	321				hypothetical protein
R7A_01506	CDS	639	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
R7A_01507	CDS	1170	metXA_2	2.3.1.31	COG2021	Homoserine O-acetyltransferase
R7A_01508	CDS	1110	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
R7A_01509	CDS	936	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
R7A_01510	CDS	930	yihV_1	2.7.1.184		Sulfofructose kinase
R7A_01511	CDS	999				hypothetical protein
R7A_01512	CDS	522	chaC	4.3.2.-	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
R7A_01513	CDS	948	iolS_3	1.1.1.-	COG0667	Aldo-keto reductase IolS
R7A_01514	CDS	627				hypothetical protein
R7A_01515	CDS	789				hypothetical protein
R7A_01516	CDS	903	pgrR_3			HTH-type transcriptional regulator PgrR
R7A_01517	CDS	471				hypothetical protein
R7A_01518	CDS	633				hypothetical protein
R7A_01519	CDS	726				hypothetical protein
R7A_01520	CDS	993				hypothetical protein
R7A_01521	CDS	660	ftsE		COG2884	Cell division ATP-binding protein FtsE
R7A_01522	CDS	645				hypothetical protein
R7A_01523	CDS	543	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
R7A_01524	CDS	372	cpdR_1			Response regulator receiver protein CpdR
R7A_01525	CDS	948	ribN_3			Riboflavin transporter
R7A_01526	CDS	864	yofA_1		COG0583	HTH-type transcriptional regulator YofA
R7A_01527	CDS	372				hypothetical protein
R7A_01528	CDS	2607				hypothetical protein
R7A_01529	CDS	942	psdht	4.2.1.-		Phenylserine dehydratase
R7A_01530	CDS	303				hypothetical protein
R7A_01531	CDS	1269	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
R7A_01532	CDS	204				hypothetical protein
R7A_01533	CDS	1401	argH_1	4.3.2.1	COG0165	Argininosuccinate lyase
R7A_01534	CDS	681	tlpA		COG0526	Thiol:disulfide interchange protein TlpA
R7A_01535	CDS	2451			COG2199	Uncharacterized signaling protein CC_0091
R7A_01536	CDS	660				hypothetical protein
R7A_01537	CDS	750	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
R7A_01538	CDS	885	ugpA_3		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
R7A_01539	CDS	915	lacG			Lactose transport system permease protein LacG
R7A_01540	CDS	1101	ugpC_5	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R7A_01541	CDS	1083	fbpC2	3.6.3.30	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
R7A_01542	CDS	1527				hypothetical protein
R7A_01543	CDS	1008	fbpA			Fe(3+)-binding periplasmic protein
R7A_01544	CDS	552	sigF			ECF RNA polymerase sigma factor SigF
R7A_01545	CDS	639	nrsF			Anti-sigma-F factor NrsF
R7A_01546	CDS	1986	dgcE	2.7.7.65	COG2202	Probable diguanylate cyclase DgcE
R7A_01547	CDS	879	mmgB_1	1.1.1.157	COG1250	Probable 3-hydroxybutyryl-CoA dehydrogenase
R7A_01548	CDS	930	etfA		COG2025	Electron transfer flavoprotein subunit alpha
R7A_01549	CDS	750	etfB			Electron transfer flavoprotein subunit beta
R7A_01550	CDS	801				hypothetical protein
R7A_01551	CDS	582		2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
R7A_01552	CDS	192				hypothetical protein
R7A_01553	CDS	876				hypothetical protein
R7A_01554	CDS	852				hypothetical protein
R7A_01555	CDS	912				hypothetical protein
R7A_01556	CDS	876	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
R7A_01557	CDS	642	alkA		COG0122	Probable bifunctional transcriptional activator/DNA repair enzyme AlkA
R7A_01558	CDS	558				hypothetical protein
R7A_01559	CDS	519	dsbB			Disulfide bond formation protein B
R7A_01560	CDS	585				hypothetical protein
R7A_01561	tRNA	85				tRNA-Leu(caa)
R7A_01562	CDS	1173				hypothetical protein
R7A_01563	CDS	942				hypothetical protein
R7A_01564	CDS	1281				hypothetical protein
R7A_01565	CDS	1401				hypothetical protein
R7A_01566	CDS	2733	secA		COG0653	Protein translocase subunit SecA
R7A_01567	CDS	912		5.2.1.8	COG0760	Putative peptidyl-prolyl cis-trans isomerase HP_0175
R7A_01568	CDS	597				hypothetical protein
R7A_01569	CDS	1296				hypothetical protein
R7A_01570	CDS	1230				hypothetical protein
R7A_01571	CDS	1242	oat2	2.3.1.35	COG1364	Glutamate N-acetyltransferase 2
R7A_01572	CDS	753				hypothetical protein
R7A_01573	CDS	423	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
R7A_01574	CDS	318				hypothetical protein
R7A_01575	CDS	180				hypothetical protein
R7A_01576	CDS	864				hypothetical protein
R7A_01577	CDS	876				hypothetical protein
R7A_01578	CDS	270	grxC		COG0695	Glutaredoxin 3
R7A_01579	CDS	870	nit1	3.5.1.-		Deaminated glutathione amidase
R7A_01580	CDS	426				hypothetical protein
R7A_01581	CDS	486	marR		COG1846	Multiple antibiotic resistance protein MarR
R7A_01582	CDS	909				hypothetical protein
R7A_01583	CDS	621				hypothetical protein
R7A_01584	CDS	1125	rutA_3	1.14.99.46	COG2141	Pyrimidine monooxygenase RutA
R7A_01585	CDS	498	rutF	1.5.1.42	COG1853	FMN reductase (NADH) RutF
R7A_01586	CDS	750	ubiG_2	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
R7A_01587	CDS	570				hypothetical protein
R7A_01588	CDS	2232				hypothetical protein
R7A_01589	CDS	1254		2.7.2.4	COG0527	Aspartate kinase
R7A_01590	CDS	2271	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
R7A_01591	CDS	1080	prfA		COG0216	Peptide chain release factor RF1
R7A_01592	CDS	873	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
R7A_01593	CDS	957				hypothetical protein
R7A_01594	CDS	2607	clpB			Chaperone protein ClpB
R7A_01595	CDS	363				hypothetical protein
R7A_01596	CDS	1518				hypothetical protein
R7A_01597	CDS	633				Potassium channel Cha6605_3372
R7A_01598	CDS	1575	stp_1			Multidrug resistance protein Stp
R7A_01599	CDS	1971				hypothetical protein
R7A_01600	rRNA	1482				16S ribosomal RNA
R7A_01601	tRNA	77				tRNA-Ile(gat)
R7A_01602	tRNA	76				tRNA-Ala(tgc)
R7A_01603	rRNA	2841				23S ribosomal RNA
R7A_01604	rRNA	110				5S ribosomal RNA
R7A_01605	tRNA	77				tRNA-Met(cat)
R7A_01606	CDS	267	parD1		COG3609	Antitoxin ParD1
R7A_01607	CDS	552				hypothetical protein
R7A_01608	rRNA	1482				16S ribosomal RNA
R7A_01609	tRNA	77				tRNA-Ile(gat)
R7A_01610	tRNA	76				tRNA-Ala(tgc)
R7A_01611	rRNA	2841				23S ribosomal RNA
R7A_01612	rRNA	110				5S ribosomal RNA
R7A_01613	tRNA	77				tRNA-Met(cat)
R7A_01614	CDS	936	dmlR_4			HTH-type transcriptional regulator DmlR
R7A_01615	CDS	651				hypothetical protein
R7A_01616	CDS	612				hypothetical protein
R7A_01617	CDS	804				hypothetical protein
R7A_01618	CDS	783	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
R7A_01619	CDS	1437	nanK_2	2.7.1.60		N-acetylmannosamine kinase
R7A_01620	CDS	909	lacD	4.1.2.40	COG3684	Tagatose 1,6-diphosphate aldolase
R7A_01621	CDS	900	sorC		COG2390	Sorbitol operon regulator
R7A_01622	CDS	978	rbsB_2		COG1879	Ribose import binding protein RbsB
R7A_01623	CDS	1062	frcC_1		COG1172	Fructose import permease protein FrcC
R7A_01624	CDS	756	frcA_3	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
R7A_01625	CDS	507				hypothetical protein
R7A_01626	CDS	786	gsiA_2	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
R7A_01627	CDS	867	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
R7A_01628	CDS	831	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
R7A_01629	CDS	987	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
R7A_01630	CDS	1611	appA			Oligopeptide-binding protein AppA
R7A_01631	CDS	1188	map_2	3.4.11.18		Methionine aminopeptidase
R7A_01632	CDS	681				hypothetical protein
R7A_01633	CDS	420				hypothetical protein
R7A_01634	CDS	867				hypothetical protein
R7A_01635	CDS	1197				hypothetical protein
R7A_01636	CDS	561				hypothetical protein
R7A_01637	CDS	1113	ugpC_6	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R7A_01638	CDS	1434				hypothetical protein
R7A_01639	CDS	1062	lacF_3			Lactose transport system permease protein LacF
R7A_01640	CDS	939	ycjP_2		COG0395	Inner membrane ABC transporter permease protein YcjP
R7A_01641	CDS	1089	ugpC_7	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R7A_01642	CDS	441				hypothetical protein
R7A_01643	CDS	819	sugC_2	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
R7A_01644	CDS	432				hypothetical protein
R7A_01645	CDS	915	rclR_1		COG2207	RCS-specific HTH-type transcriptional activator RclR
R7A_01646	CDS	987	rclR_2		COG2207	RCS-specific HTH-type transcriptional activator RclR
R7A_01647	CDS	1215	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
R7A_01648	CDS	348				hypothetical protein
R7A_01649	CDS	1296	cnbH_1	3.5.99.5		2-amino-5-chloromuconic acid deaminase
R7A_01650	CDS	390				hypothetical protein
R7A_01651	CDS	993	ghrB_1	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
R7A_01652	CDS	720	lutR_1		COG2186	HTH-type transcriptional regulator LutR
R7A_01653	CDS	1170	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
R7A_01654	CDS	888				hypothetical protein
R7A_01655	CDS	1056	iolE_2	4.2.1.44		Inosose dehydratase
R7A_01656	CDS	1188	iolG_3	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
R7A_01657	CDS	852		5.1.3.30	COG1082	D-psicose 3-epimerase
R7A_01658	CDS	1368				hypothetical protein
R7A_01659	CDS	972				hypothetical protein
R7A_01660	CDS	909				hypothetical protein
R7A_01661	CDS	855	phnC	3.6.3.27	COG3638	Phosphate-import ATP-binding protein PhnC
R7A_01662	CDS	711				hypothetical protein
R7A_01663	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
R7A_01664	CDS	708	phnL_1	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
R7A_01665	CDS	777	phnK_1		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
R7A_01666	CDS	900	phnJ_1	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
R7A_01667	CDS	273				hypothetical protein
R7A_01668	CDS	420	fosX			Fosfomycin resistance protein FosX
R7A_01669	CDS	1113	phnI_1	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
R7A_01670	CDS	612	phnH_1	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
R7A_01671	CDS	462	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
R7A_01672	CDS	750	phnF_1		COG2188	Probable transcriptional regulator PhnF
R7A_01673	CDS	1017	lgoD	1.1.1.-	COG1063	L-galactonate-5-dehydrogenase
R7A_01674	CDS	969	rbsC_4		COG1172	Ribose import permease protein RbsC
R7A_01675	CDS	1554	mglA_3	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
R7A_01676	CDS	996	rbsB_3		COG1879	Ribose import binding protein RbsB
R7A_01677	CDS	999	pld1_1	1.1.1.107		Pyridoxal 4-dehydrogenase
R7A_01678	CDS	1506	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
R7A_01679	CDS	951	lgoR		COG1802	Probable HTH-type transcriptional regulator LgoR
R7A_01680	CDS	357				hypothetical protein
R7A_01681	CDS	540				hypothetical protein
R7A_01682	CDS	519				hypothetical protein
R7A_01683	CDS	1614	ycnJ		COG1276	Copper transport protein YcnJ
R7A_01684	CDS	1428	gntZ	1.1.1.343	COG0362	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
R7A_01685	CDS	1053	purR_1			HTH-type transcriptional repressor PurR
R7A_01686	CDS	1239				Probable sugar-binding periplasmic protein
R7A_01687	CDS	894	lacF_4			Lactose transport system permease protein LacF
R7A_01688	CDS	936	araQ_4		COG0395	L-arabinose transport system permease protein AraQ
R7A_01689	CDS	1104	ugpC_8	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R7A_01690	CDS	747				hypothetical protein
R7A_01691	CDS	1140	gfo_2	1.1.99.28		Glucose--fructose oxidoreductase
R7A_01692	CDS	1047	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
R7A_01693	CDS	1098				hypothetical protein
R7A_01694	CDS	1095				hypothetical protein
R7A_01695	CDS	1827				hypothetical protein
R7A_01696	CDS	1686				hypothetical protein
R7A_01697	CDS	3003				hypothetical protein
R7A_01698	CDS	708				hypothetical protein
R7A_01699	CDS	381				hypothetical protein
R7A_01700	CDS	2202				hypothetical protein
R7A_01701	CDS	405	zur		COG0735	Zinc uptake regulation protein
R7A_01702	CDS	3012	polA	2.7.7.7	COG0258	DNA polymerase I
R7A_01703	CDS	1386	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
R7A_01704	CDS	621	rnd_1	3.1.13.5		Ribonuclease D
R7A_01705	CDS	246				hypothetical protein
R7A_01706	CDS	255				hypothetical protein
R7A_01707	CDS	147				hypothetical protein
R7A_01708	CDS	297				hypothetical protein
R7A_01709	CDS	381				hypothetical protein
R7A_01710	CDS	1026	dhmA_1	3.8.1.5		Haloalkane dehalogenase
R7A_01711	CDS	2220				hypothetical protein
R7A_01712	CDS	3204	oqxB17			multidrug efflux RND transporter permease subunit OqxB17
R7A_01713	CDS	1215	bepF_2			Efflux pump periplasmic linker BepF
R7A_01714	CDS	2871				hypothetical protein
R7A_01715	CDS	681				hypothetical protein
R7A_01716	CDS	3300				hypothetical protein
R7A_01717	CDS	1770				hypothetical protein
R7A_01718	CDS	1386				hypothetical protein
R7A_01719	CDS	525	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
R7A_01720	CDS	825				hypothetical protein
R7A_01721	CDS	1416				hypothetical protein
R7A_01722	CDS	480				hypothetical protein
R7A_01723	CDS	1182				hypothetical protein
R7A_01724	CDS	999	dppB_4		COG0601	Dipeptide transport system permease protein DppB
R7A_01725	CDS	1869				hypothetical protein
R7A_01726	CDS	1896	gsiA_3	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
R7A_01727	CDS	1338				hypothetical protein
R7A_01728	CDS	1344	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
R7A_01729	CDS	1179				hypothetical protein
R7A_01730	CDS	1089	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
R7A_01731	CDS	753				hypothetical protein
R7A_01732	CDS	855	rbn_1	3.1.26.11		Ribonuclease BN
R7A_01733	CDS	456		2.3.1.-	COG0454	Acetyltransferase Pat
R7A_01734	CDS	2715				hypothetical protein
R7A_01735	CDS	675				hypothetical protein
R7A_01736	CDS	1194	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
R7A_01737	CDS	1245	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
R7A_01738	CDS	1182				hypothetical protein
R7A_01739	CDS	666				hypothetical protein
R7A_01740	CDS	2904				hypothetical protein
R7A_01741	CDS	495				hypothetical protein
R7A_01742	CDS	1071				hypothetical protein
R7A_01743	CDS	1068			COG0664	Cyclic nucleotide-gated potassium channel mll3241
R7A_01744	CDS	153				hypothetical protein
R7A_01745	CDS	2268	mtgA_2	2.4.2.-		Monofunctional biosynthetic peptidoglycan transglycosylase
R7A_01746	CDS	753	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
R7A_01747	CDS	921	adh_2	1.1.1.1		Alcohol dehydrogenase
R7A_01748	CDS	807	nimR			HTH-type transcriptional regulator NimR
R7A_01749	CDS	1785	ybaL		COG1226	Putative cation/proton antiporter YbaL
R7A_01750	CDS	450				hypothetical protein
R7A_01751	CDS	1452	cysG		COG0007	Siroheme synthase
R7A_01752	CDS	294				hypothetical protein
R7A_01753	CDS	1671	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
R7A_01754	CDS	765	cysH	1.8.4.8		Phosphoadenosine phosphosulfate reductase
R7A_01755	CDS	531				hypothetical protein
R7A_01756	CDS	1608	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
R7A_01757	CDS	621	yhbO_1	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
R7A_01758	CDS	1023	des	1.14.19.-	COG3239	Fatty acid desaturase
R7A_01759	CDS	201				hypothetical protein
R7A_01760	CDS	633	grpE			Protein GrpE
R7A_01761	CDS	639				hypothetical protein
R7A_01762	CDS	264				hypothetical protein
R7A_01763	CDS	888				hypothetical protein
R7A_01764	CDS	2283	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
R7A_01765	CDS	990	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
R7A_01766	CDS	507	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
R7A_01767	CDS	858	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
R7A_01768	CDS	1080	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
R7A_01769	CDS	690				hypothetical protein
R7A_01770	CDS	396	ehpR			Phenazine antibiotic resistance protein EhpR
R7A_01771	CDS	444				hypothetical protein
R7A_01772	CDS	966	lhpI	1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
R7A_01773	CDS	369				hypothetical protein
R7A_01774	CDS	285	ihfB		COG0776	Integration host factor subunit beta
R7A_01775	CDS	957				hypothetical protein
R7A_01776	CDS	714				hypothetical protein
R7A_01777	CDS	600	lptA			Lipopolysaccharide export system protein LptA
R7A_01778	CDS	819	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
R7A_01779	CDS	1527	rpoN2		COG1508	RNA polymerase sigma-54 factor 2
R7A_01780	CDS	585	yvyD		COG1544	Ribosome hibernation promotion factor
R7A_01781	CDS	465	ptsN		COG1762	Nitrogen regulatory protein
R7A_01782	CDS	258				hypothetical protein
R7A_01783	CDS	426	ibpA_1		COG0071	Small heat shock protein IbpA
